"ID","ResponseId","DurationSec","AGE1","AGE2_18_29","AGE2_30_44","AGE2_45_59","AGE2_60_UP","GEND_Male","GEND_Female","RACE_White","RACE_Other","EDUC_L_HS","EDUC_Bach","EDUC_Mast","HHADULTS","HHKIDS","HHWORKERS","HHINC_000_050","HHINC_050_100","HHINC_100__UP","PLACETYPE_Urban","PLACETYPE_Sub_Urban","PLACETYPE_Suburban","PLACETYPE_Rural_all","WDAYS","CDAYS","COMMUTE_YesCurrently","COMMUTE_NoUsedTo","MODE_AutoD","MODE_AutoP","MODE_Transit","MODE_Walk","MODE_Bike","PARKCOST_Yes","PARKCOST_No","TOLLCOST_Yes","TOLLCOST_No","TIMEDEP_Morning","TIMEDEP_AfterEveNight","FLEXWORK_Yes","FLEXWORK_No","FLEXINC_Yes","FLEXINC_No","PRIMWORK_Yes","PRIMWORK_No","IMP_TT","IMP_TC","IMP_WT","IMP_IN","SAT_WORK","SAT_COMM","ENJOYWC_Work","ENJOYWC_Comm","IDEALTT_00___","IDEALTT_01_05","IDEALTT_06_15","IDEALTT_15_UP","TTPD","TCPD","WTPD","INPD","name","value","choice","TT_C","TC_C","WT_C","IN_C","TT_A","TC_A","WT_A","IN_A","TT_B","TC_B","WT_B","IN_B"
436,"R_1FmGlRfYgDdcDEK",775,32,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5,4,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,30,2.4,480,100,"M1Q8","A",2,30,2.4,480,100,21,2.4,468,98.75,39,1.92,480,101.25
436,"R_1FmGlRfYgDdcDEK",775,32,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5,4,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,30,2.4,480,100,"M1Q9","C",1,30,2.4,480,100,30,3.36,474,101.25,24,1.44,486,100
436,"R_1FmGlRfYgDdcDEK",775,32,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,5,4,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,30,2.4,480,100,"M1Q10","A",2,30,2.4,480,100,30,1.44,492,102.5,36,3.36,474,102.5
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q1","C",1,14,3,480,120,18.2,3.6,485.6,120.7,14,3,474.4,118.6
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q2","C",1,14,3,480,120,16.8,1.8,485.6,121.4,16.8,3.6,474.4,120.7
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q3","A",2,14,3,480,120,11.2,2.4,474.4,118.6,11.2,3.6,485.6,120
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q4","C",1,14,3,480,120,9.8,3.6,482.8,119.3,16.8,2.4,474.4,119.3
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q5","B",3,14,3,480,120,16.8,4.2,477.2,120,9.8,1.8,480,119.3
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q6","A",2,14,3,480,120,11.2,3,480,118.6,18.2,3.6,485.6,120.7
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q7","A",2,14,3,480,120,16.8,1.8,480,121.4,9.8,4.2,482.8,121.4
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q8","C",1,14,3,480,120,9.8,3,474.4,119.3,18.2,2.4,480,120.7
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q9","B",3,14,3,480,120,14,4.2,477.2,120.7,11.2,1.8,482.8,120
437,"R_2zutLXQM4aMGKqX",560,30,0,1,0,0,0,1,1,0,1,0,0,1,3,0,1,0,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,2,-2,2,2,1,1,0,0,1,0,0,14,3,480,120,"M1Q10","A",2,14,3,480,120,14,1.8,485.6,121.4,16.8,4.2,477.2,121.4
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q1","C",1,56,2.54,540,100,66,3.56,560,103.7,66,3.05,520,100
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q2","C",1,56,2.54,540,100,56,2.54,530,96.3,71,3.05,560,103.7
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q3","C",1,56,2.54,540,100,41,2.54,530,96.3,71,3.56,550,103.7
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q4","C",1,56,2.54,540,100,66,1.52,530,98.15,41,2.54,530,96.3
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q5","C",1,56,2.54,540,100,71,3.05,550,101.85,41,2.54,540,96.3
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q6","B",3,56,2.54,540,100,46,3.56,550,101.85,66,1.52,550,101.85
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q7","C",1,56,2.54,540,100,41,2.03,560,98.15,56,2.03,520,98.15
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q8","C",1,56,2.54,540,100,71,2.03,540,103.7,46,3.56,550,103.7
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q9","B",3,56,2.54,540,100,46,3.56,540,101.85,56,1.52,560,101.85
438,"R_3EnGnq360AQyk8X",575,48,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,0,0,0,1,0,1,0,1,0,0,1,0,56,2.54,540,100,"M5Q10","B",3,56,2.54,540,100,56,3.05,520,100,46,1.52,530,98.15
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q1","B",3,60,20,510,100,70,22.5,530,103.92,70,21.5,490,100
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q2","A",2,60,20,510,100,60,20,500,96.08,75,21.5,530,103.92
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q3","C",1,60,20,510,100,45,20,500,96.08,75,22.5,520,103.92
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q4","B",3,60,20,510,100,70,17.5,500,98.04,45,20,500,96.08
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q5","B",3,60,20,510,100,75,21.5,520,101.96,45,20,510,96.08
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q6","B",3,60,20,510,100,50,22.5,520,101.96,70,17.5,520,101.96
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q7","C",1,60,20,510,100,45,18.5,530,98.04,60,18.5,490,98.04
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q8","A",2,60,20,510,100,75,18.5,510,103.92,50,22.5,520,103.92
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q9","B",3,60,20,510,100,50,22.5,510,101.96,60,17.5,530,101.96
439,"R_2D0SHzhZKWvyeyU",1271,45,0,0,1,0,0,1,0,1,1,0,0,3,1,0,1,0,0,0,0,1,0,5,5,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,NA,NA,1,0,2,2,2,2,2,2,1,0,0,0,0,1,60,20,510,100,"M3Q10","B",3,60,20,510,100,60,21.5,490,100,50,17.5,500,98.04
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q1","B",3,13,2.5,480,125,16.9,3,485.2,125.68,13,2.5,474.8,123.65
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q2","B",3,13,2.5,480,125,15.6,1.5,485.2,126.35,15.6,3,474.8,125.68
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q3","B",3,13,2.5,480,125,10.4,2,474.8,123.65,10.4,3,485.2,125
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q4","B",3,13,2.5,480,125,9.1,3,482.6,124.32,15.6,2,474.8,124.32
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q5","B",3,13,2.5,480,125,15.6,3.5,477.4,125,9.1,1.5,480,124.32
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q6","A",2,13,2.5,480,125,10.4,2.5,480,123.65,16.9,3,485.2,125.68
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q7","B",3,13,2.5,480,125,15.6,1.5,480,126.35,9.1,3.5,482.6,126.35
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q8","B",3,13,2.5,480,125,9.1,2.5,474.8,124.32,16.9,2,480,125.68
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q9","B",3,13,2.5,480,125,13,3.5,477.4,125.68,10.4,1.5,482.6,125
440,"R_3Xla1FFEH4H7ES5",1053,36,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,6,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,0,1,0,1,0,0,2,2,1,0,1,0,0,0,13,2.5,480,125,"M1Q10","B",3,13,2.5,480,125,13,1.5,485.2,126.35,15.6,3.5,477.4,126.35
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q1","C",1,60,0,510,218.75,45,0,530,218.75,70,0,500,218.75
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q2","A",2,60,0,510,218.75,50,0,520,218.75,75,0,530,223.04
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q3","C",1,60,0,510,218.75,75,0,530,223.04,50,0,500,214.46
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q4","C",1,60,0,510,218.75,45,0,510,210.17,60,0,490,214.46
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q5","C",1,60,0,510,218.75,60,0,500,214.46,50,0,520,218.75
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q6","C",1,60,0,510,218.75,70,0,520,223.04,45,0,490,210.17
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q7","C",1,60,0,510,218.75,70,0,520,227.33,70,0,490,223.04
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q8","C",1,60,0,510,218.75,75,0,530,223.04,50,0,510,210.17
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q9","C",1,60,0,510,218.75,60,0,490,210.17,75,0,510,223.04
441,"R_1FkY9vpYSNO9Kgg",395,70,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,5,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,NA,1,1,2,1,1,0,0,0,0,1,60,0,510,218.75,"M4Q10","C",1,60,0,510,218.75,70,0,530,227.33,75,0,520,227.33
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q1","C",1,30,10,480,220,39,12,492,222.75,30,10,468,214.5
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q2","B",3,30,10,480,220,36,6,492,225.5,36,12,468,222.75
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q3","C",1,30,10,480,220,24,8,468,214.5,24,12,492,220
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q4","C",1,30,10,480,220,21,12,486,217.25,36,8,468,217.25
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q5","B",3,30,10,480,220,36,14,474,220,21,6,480,217.25
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q6","A",2,30,10,480,220,24,10,480,214.5,39,12,492,222.75
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q7","B",3,30,10,480,220,36,6,480,225.5,21,14,486,225.5
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q8","A",2,30,10,480,220,21,10,468,217.25,39,8,480,222.75
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q9","B",3,30,10,480,220,30,14,474,222.75,24,6,486,220
442,"R_2YMy8cK7dwwcsE5",700,31,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,1,1,1,-1,2,2,1,0,0,0,1,0,30,10,480,220,"M1Q10","C",1,30,10,480,220,30,6,492,225.5,36,14,474,225.5
443,"R_1KdsisbiAegVa1b",441,26,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,-1,-2,0,2,1,1,0,0,0,1,0,35,4.4,540,307.6,"M1Q1","C",1,35,4.4,540,307.6,45.5,5.28,554,311.59,35,4.4,526,299.63
443,"R_1KdsisbiAegVa1b",441,26,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,-1,-2,0,2,1,1,0,0,0,1,0,35,4.4,540,307.6,"M1Q2","A",2,35,4.4,540,307.6,42,2.64,554,315.57,42,5.28,526,311.59
443,"R_1KdsisbiAegVa1b",441,26,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,-1,-2,0,2,1,1,0,0,0,1,0,35,4.4,540,307.6,"M1Q3","C",1,35,4.4,540,307.6,28,3.52,526,299.63,28,5.28,554,307.6
443,"R_1KdsisbiAegVa1b",441,26,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,-1,-2,0,2,1,1,0,0,0,1,0,35,4.4,540,307.6,"M1Q4","B",3,35,4.4,540,307.6,24.5,5.28,547,303.61,42,3.52,526,303.61
443,"R_1KdsisbiAegVa1b",441,26,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,-1,-2,0,2,1,1,0,0,0,1,0,35,4.4,540,307.6,"M1Q5","B",3,35,4.4,540,307.6,42,6.16,533,307.6,24.5,2.64,540,303.61
443,"R_1KdsisbiAegVa1b",441,26,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,-1,-2,0,2,1,1,0,0,0,1,0,35,4.4,540,307.6,"M1Q6","C",1,35,4.4,540,307.6,28,4.4,540,299.63,45.5,5.28,554,311.59
443,"R_1KdsisbiAegVa1b",441,26,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,-2,-1,-2,0,2,1,1,0,0,0,1,0,35,4.4,540,307.6,"M1Q7","A",2,35,4.4,540,307.6,42,2.64,540,315.57,24.5,6.16,547,315.57
